CREDIT	INCOME
142235 	0 
434900 	51000 
209160 	14280 
195733 	10680 
223733 	51000 
320348 	69319 
128301 	12750 
54842 	7650 
156286 	28968 
227471 	75681 
403795 	22440 
420250 	38760 
31126 	19584 
119977 	20400 
62647 	35700 
353933 	40800 
90473 	23176 
166705 	21236 
43053 	0 
153176 	0 
170278 	18476 
128000 	20400 
167800 	30600 
107713 	12240 
87835 	0 
68975 	13505 
174610 	11220 
123500 	0 
78900 	0 
29263 	0 
292100 	24358 
122400 	31774 
143384 	35700 
145765 	38760 
180418 	17340 
57418 	91800 
165388 	9180 
91376 	6120 
56255 	44880 
178079 	35700 
47672 	10200 
53153 	11628 
118196 	10883 
72838 	30600 
72252 	13260 
134500 	0 
135318 	0 
140289 	0 
184550 	30600 
121863 	17850 
139176 	40800 
94750 	22440 
143697 	24990 
346235 	61200 
82292 	16096 
174000 	0 
120254 	71400 
184669 	27540 
199900 	83640 
121863 	51000 
168921 	19380 
103871 	0 
132750 	22253 
103329 	11220 
48526 	0 
177529 	25500 
40000 	0 
33789 	0 
180706 	17340 
68922 	8348 
27920 	9894 
144319 	25500 
104588 	20400 
81131 	30600 
99181 	45900 
301059 	39933 
94231 	22440 
31023 	20400 
70032 	14280 
117067 	23460 
392533 	25247 
135176 	24480 
81056 	14821 
168533 	25500 
136706 	0 
75582 	13260 
136351 	35700 
84350 	25500 
214000 	25500 
165490 	0 
30000 	0 
30526 	0 
121863 	51000 
144875 	40800 
183224 	12750 
112235 	11322 
67647 	0 
157005 	10098 
60632 	0 
36736 	21420 
174844 	12444 
70320 	16320 
340900 	45900 
116353 	24480 
354000 	96900 
172585 	15300 
139882 	15300 
245400 	25500 
44777 	9095 
119789 	42873 
129875 	0 
154969 	9180 
144900 	0 
164533 	0 
170353 	20400 
164748 	61200 
600000 	51000 
429500 	0 
57800 	39780 
166705 	62628 
70032 	40800 
156570 	25500 
189900 	30600 
138512 	21624 
488262 	52950 
125867 	14280 
91395 	20400 
252118 	0 
85753 	37485 
24000 	0 
34526 	0 
109176 	0 
183412 	81600 
120941 	0 
327800 	0 
97724 	11220 
42785 	8160 
124500 	102000 
201130 	0 
116647 	14280 
127176 	0 
105268 	30600 
57053 	0 
444466 	102000 
239882 	37603 
600000 	0 
116647 	20400 
144461 	21420 
217412 	38875 
58944 	21420 
122235 	13658 
219867 	40800 
93412 	17340 
29989 	13260 
106700 	12240 
57047 	20400 
200000 	0 
121642 	12240 
215235 	22503 
280231 	27433 
149943 	15300 
642933 	38760 
244304 	0 
160000 	0 
33406 	18870 
600900 	127651 
184669 	21624 
186000 	15300 
343765 	39780 
600000 	40800 
45700 	24480 
128235 	25500 
303867 	51000 
219765 	18360 
194332 	0 
81908 	7242 
75400 	0 
183518 	31620 
27021 	14280 
127302 	10200 
387200 	0 
327000 	0 
600000 	0 
70000 	26520 
133743 	21624 
166586 	15096 
113059 	20400 
227800 	25500 
144430 	13798 
47165 	0 
63184 	21624 
230453 	53040 
55684 	0 
59254 	25500 
246100 	35700 
118534 	20298 
300000 	58140 
298870 	40800 
161059 	58140 
72706 	30600 
200259 	40800 
139882 	40800 
131899 	0 
179765 	0 
199000 	0 
163113 	26520 
181077 	20400 
187703 	35700 
63412 	19380 
145900 	0 
262938 	13770 
204200 	102000 
27158 	25500 
151081 	35700 
485765 	182580 
125193 	25500 
137576 	61200 
131436 	21420 
128523 	20400 
129176 	25500 
362235 	79560 
163113 	20400 
192176 	25500 
69049 	10200 
165149 	22440 
34229 	12240 
178533 	40800 
177047 	19039 
44653 	18360 
115976 	0 
79529 	0 
298941 	26520 
63262 	22185 
317529 	0 
59882 	0 
84401 	20400 
72252 	16320 
45615 	12240 
149529 	30600 
111529 	51000 
322900 	35700 
68922 	10381 
133100 	0 
76691 	67320 
295529 	0 
326900 	26779 
118706 	22440 
134235 	0 
157882 	25500 
71300 	0 
140461 	0 
37053 	0 
133184 	35700 
491529 	1365710 
144425 	20400 
200324 	21420 
456600 	0 
212095 	13974 
69294 	15300 
22000 	0 
141616 	33558 
124588 	52943 
145444 	13260 
91139 	0 
155493 	12852 
223412 	19523 
83846 	16320 
72141 	16116 
366962 	38760 
130878 	39780 
189294 	53017 
145642 	19640 
25474 	0 
239765 	0 
105548 	17850 
203765 	42840 
157471 	28662 
130176 	20400 
127746 	23460 
122000 	0 
98889 	9384 
182750 	16320 
110000 	0 
297342 	56100 
70471 	0 
127413 	71400 
77024 	12750 
81642 	43860 
288059 	34663 
41312 	11424 
254941 	45900 
85000 	16320 
98753 	0 
188642 	22178 
355375 	0 
240235 	0 
45635 	0 
118706 	0 
145765 	0 
150900 	10200 
107000 	0 
313200 	102000 
95412 	0 
158711 	14280 
76137 	7140 
92230 	12240 
112941 	0 
170515 	20400 
379900 	0 
111500 	19380 
170657 	20400 
182900 	40800 
98824 	0 
137375 	0 
121059 	0 
20000 	25500 
36316 	18360 
25474 	0 
177370 	0 
430800 	0 
124416 	30600 
62026 	16422 
133900 	20400 
766906 	0 
185647 	35700 
166586 	29580 
89900 	0 
127282 	0 
184000 	29580 
88900 	0 
57889 	15096 
84576 	0 
357529 	129742 
673412 	52460 
125765 	55185 
167667 	35700 
60526 	0 
170657 	17850 
351176 	40800 
173882 	25039 
94450 	12240 
69368 	0 
155089 	28560 
114649 	20400 
72526 	43888 
61075 	8160 
132824 	24990 
364400 	27668 
171376 	13770 
53818 	26520 
60931 	14280 
126800 	0 
48118 	0 
65647 	8692 
129111 	0 
114649 	23460 
125526 	11016 
164372 	25500 
29368 	14790 
181533 	11016 
159412 	0 
41053 	0 
151570 	0 
59882 	0 
34229 	21420 
49600 	0 
450000 	25500 
318706 	40800 
152532 	0 
95781 	12240 
167065 	20400 
52297 	30600 
61882 	0 
335900 	0 
135341 	18182 
88118 	31620 
210125 	51000 
118706 	66300 
83300 	20400 
263412 	81600 
113701 	28560 
29285 	0 
182235 	0 
81235 	10465 
521100 	33717 
184669 	32640 
71529 	25500 
119770 	15912 
69113 	0 
30353 	0 
24000 	0 
38000 	0 
248700 	0 
224669 	15154 
166466 	18360 
71889 	19380 
70032 	11220 
78929 	25500 
109294 	25500 
61153 	8160 
117646 	12852 
228300 	0 
600000 	0 
209750 	0 
61042 	16320 
217604 	18666 
590900 	0 
334300 	0 
599882 	0 
334875 	0 
454180 	0 
350000 	0 
449125 	0 
572750 	40800 
513870 	0 
194832 	0 
213590 	0 
166586 	29580 
569330 	0 
184784 	10506 
77294 	35700 
77529 	20400 
129280 	16591 
486800 	0 
205200 	40800 
156200 	22440 
600000 	0 
40443 	6630 
255529 	0 
207375 	40800 
128202 	30600 
159882 	35700 
92334 	14280 
215059 	51000 
152693 	16524 
364588 	106009 
104988 	31591 
177059 	15870 
68922 	24480 
170178 	31110 
69810 	6120 
77801 	16830 
83412 	0 
69235 	28859 
117000 	0 
150000 	26520 
124588 	45900 
88000 	0 
64405 	24480 
483867 	45900 
85238 	14280 
124071 	25500 
45053 	0 
118588 	11220 
137841 	24480 
229375 	30600 
24588 	0 
236780 	0 
455100 	30600 
139882 	0 
114649 	20400 
473000 	45900 
79474 	50709 
74706 	42840 
118900 	71400 
117758 	11424 
502600 	0 
241412 	32640 
145765 	22440 
615000 	405438 
143831 	12750 
117757 	13770 
111098 	14280 
87790 	25500 
77882 	0 
24000 	0 
195529 	0 
83765 	0 
96336 	51000 
66703 	19539 
99765 	37740 
118706 	47606 
111320 	20400 
111098 	23460 
201059 	45763 
67321 	15300 
157484 	15300 
116200 	43860 
114649 	43860 
500000 	0 
123195 	11220 
217125 	15300 
142588 	56100 
137291 	12821 
38588 	0 
219520 	15300 
42400 	0 
150250 	0 
84683 	12750 
726200 	0 
152693 	58140 
167065 	25500 
89975 	14280 
151824 	86700 
194545 	0 
125747 	28560 
61891 	0 
124941 	0 
350000 	0 
87568 	18360 
124416 	34680 
317375 	30600 
271849 	0 
159620 	0 
108800 	40800 
62900 	0 
100998 	11220 
103329 	19566 
191496 	13770 
324800 	35700 
227800 	38760 
118706 	40800 
62421 	30600 
155167 	0 
600000 	56100 
209000 	0 
124695 	20400 
378000 	0 
222750 	0 
20785 	17340 
163800 	0 
104500 	17340 
29263 	0 
263765 	0 
77647 	0 
279888 	0 
206412 	42840 
65765 	13260 
149375 	0 
125628 	8941 
222300 	22440 
280000 	0 
34526 	0 
172706 	0 
86706 	20400 
96941 	111180 
60043 	18360 
106647 	35700 
162993 	13568 
38311 	22440 
170995 	33369 
58933 	35700 
81556 	8160 
278533 	24331 
167800 	0 
148471 	0 
212200 	0 
62118 	0 
71647 	42840 
285500 	0 
140178 	30600 
128000 	71400 
317670 	0 
77529 	0 
155800 	0 
147162 	51000 
119755 	11424 
600000 	0 
155089 	47430 
210900 	0 
149101 	45900 
148118 	45900 
152693 	12240 
303000 	24072 
118706 	25500 
240235 	45900 
56105 	0 
55945 	25500 
224300 	0 
132900 	0 
600000 	408000 
35684 	0 
199609 	74460 
118647 	25500 
116353 	22371 
88246 	8670 
167065 	17765 
69340 	24072 
147424 	15300 
170178 	25500 
141735 	19992 
36316 	0 
250824 	0 
323000 	0 
56737 	25500 
211900 	0 
131790 	20400 
38842 	16742 
467867 	0 
155807 	29478 
142235 	40800 
123528 	15096 
200000 	40800 
136930 	17442 
32706 	0 
110624 	0 
99600 	0 
269294 	55080 
122154 	20400 
86081 	45900 
217882 	0 
128262 	9894 
122000 	153000 
59882 	22440 
209329 	38401 
221300 	0 
28108 	12240 
307733 	27261 
197398 	12240 
50353 	0 
362118 	39474 
66047 	23960 
52000 	0 
143711 	13260 
181059 	32640 
162041 	14280 
115778 	25500 
153053 	11220 
85412 	0 
362100 	54060 
40235 	0 
380900 	87720 
378533 	31998 
92824 	35700 
111098 	16320 
88588 	8462 
81059 	0 
286360 	0 
163472 	30600 
217375 	32684 
385988 	0 
118706 	0 
68000 	0 
119895 	0 
104190 	15300 
136670 	47915 
800000 	0 
198000 	0 
55755 	9190 
41684 	0 
194459 	22440 
192693 	12546 
262824 	25500 
160717 	10200 
126824 	32640 
170657 	35700 
40433 	15300 
35263 	13260 
242118 	40800 
121000 	23460 
154000 	30600 
64118 	20400 
165300 	0 
52782 	16524 
27263 	0 
84469 	14280 
84588 	0 
113515 	17340 
242153 	38760 
150587 	10710 
39277 	25500 
171449 	32640 
250471 	67738 
118625 	0 
51647 	0 
112838 	13458 
320700 	0 
98600 	0 
198480 	12240 
408000 	102000 
67215 	18360 
65100 	24480 
29263 	0 
74471 	0 
119999 	16320 
63252 	0 
275933 	0 
69706 	0 
150900 	0 
54500 	0 
129231 	30600 
38400 	0 
98680 	13056 
145373 	21420 
328000 	27030 
135315 	13056 
171011 	20400 
545100 	0 
134235 	0 
67412 	0 
221100 	0 
50353 	0 
78118 	25500 
114116 	8250 
305525 	32640 
142454 	36720 
60000 	0 
35573 	18360 
102405 	0 
302400 	51000 
288769 	30600 
122588 	0 
53950 	25500 
559067 	44708 
613160 	346388 
46922 	20208 
292867 	30650 
110219 	40800 
58944 	13770 
102000 	20400 
25789 	0 
191059 	22543 
185647 	27540 
365529 	41612 
164462 	19453 
49340 	19380 
289067 	17683 
92746 	9180 
72588 	20400 
34526 	0 
337000 	23568 
55579 	0 
113296 	10710 
115528 	7140 
124694 	30600 
272488 	0 
36755 	28560 
190294 	35700 
170657 	25908 
431089 	109650 
123765 	18156 
135294 	0 
112111 	0 
575900 	51000 
128680 	27540 
131647 	11220 
250900 	22440 
700000 	0 
380900 	0 
118706 	15300 
192277 	20400 
179646 	13464 
136353 	0 
143765 	0 
167400 	30600 
230800 	0 
52353 	0 
192277 	16456 
193291 	0 
423600 	30600 
50353 	0 
54222 	0 
238000 	0 
256125 	0 
310900 	0 
271647 	0 
304934 	45900 
253471 	28560 
98235 	26520 
27474 	15300 
152526 	17340 
313625 	0 
176581 	22440 
222051 	67320 
182822 	12959 
177529 	0 
62118 	0 
62118 	0 
96700 	0 
64105 	0 
23813 	15689 
62800 	0 
77577 	40800 
185469 	14586 
209058 	14280 
292824 	85680 
56737 	0 
146118 	0 
73564 	18715 
30737 	0 
155625 	0 
106258 	12240 
232090 	0 
170200 	40800 
131075 	14688 
559875 	0 
118790 	16971 
69059 	6834 
352588 	122400 
160211 	0 
47789 	0 
345533 	46565 
407600 	36720 
158267 	34908 
353900 	45641 
600000 	0 
288800 	51000 
240900 	32059 
66105 	0 
71765 	0 
40824 	20270 
415390 	0 
97471 	20400 
117362 	14076 
177594 	20400 
118706 	0 
134706 	0 
195948 	39270 
188824 	23460 
90353 	8058 
150900 	0 
171647 	0 
97471 	0 
218900 	0 
125764 	17034 
51339 	18784 
419875 	71400 
149294 	27540 
162705 	28560 
61208 	9180 
77294 	42673 
135058 	10073 
132941 	39978 
32989 	8976 
146175 	23460 
96885 	6834 
78800 	0 
137584 	0 
220300 	0 
131882 	0 
153058 	13633 
226125 	0 
127294 	0 
144000 	0 
198300 	0 
87463 	0 
162035 	20400 
35933 	15300 
115493 	39780 
177000 	19223 
367867 	27876 
124238 	27807 
120118 	0 
42401 	14280 
39884 	0 
92990 	0 
53882 	0 
496824 	0 
322267 	36599 
27263 	0 
94941 	24734 
134941 	25500 
41900 	0 
149474 	27540 
105529 	30600 
129294 	0 
199865 	59670 
150946 	26000 
100000 	0 
87614 	10499 
63882 	34098 
120941 	30600 
24175 	7140 
142289 	0 
79647 	17795 
100109 	20400 
148353 	0 
34526 	13260 
775692 	0 
365900 	0 
25158 	0 
102235 	25500 
86529 	16779 
373765 	79866 
86807 	20196 
75000 	0 
97773 	0 
22087 	10200 
66922 	12240 
48241 	23460 
197027 	25500 
238467 	38360 
59474 	0 
143647 	45900 
122882 	25500 
248070 	30600 
125384 	18105 
302800 	0 
36193 	17340 
600000 	0 
58737 	0 
244118 	29720 
121293 	10200 
130471 	36720 
130471 	22185 
50353 	0 
123176 	51000 
122941 	0 
1000000 	0 
210259 	31620 
66576 	0 
113076 	51000 
34865 	21420 
189661 	20400 
140000 	0 
338773 	56100 
79412 	10221 
27158 	0 
152706 	0 
57293 	0 
211000 	38980 
83647 	20026 
50000 	30600 
62632 	0 
64752 	0 
258588 	0 
175000 	0 
136706 	56100 
115778 	0 
105579 	0 
258000 	25983 
256889 	0 
79765 	30600 
505250 	0 
117176 	26686 
219374 	18996 
106824 	51000 
117900 	0 
47247 	0 
150235 	20561 
332375 	46920 
98706 	0 
841333 	0 
27263 	26520 
22000 	0 
154011 	12546 
124353 	56100 
141519 	0 
146824 	0 
64824 	25500 
100941 	0 
83412 	0 
168176 	27540 
30368 	0 
228533 	18360 
132741 	0 
130800 	24421 
104310 	11832 
55172 	0 
71400 	0 
85647 	0 
238588 	30600 
332706 	0 
278653 	0 
210471 	40800 
42169 	15300 
332800 	0 
176047 	20400 
27474 	0 
234000 	0 
302800 	0 
258925 	63240 
47835 	16320 
336400 	0 
85765 	22440 
208941 	27540 
138941 	0 
92824 	0 
379933 	0 
129128 	24143 
73882 	51000 
142000 	20400 
127882 	19380 
88404 	15300 
104412 	16320 
277674 	0 
475875 	0 
96632 	0 
103579 	0 
279300 	0 
600000 	0 
494875 	0 
126941 	0 
270706 	0 
800000 	0 
66941 	0 
289875 	0 
309518 	32640 
119059 	20400 
270200 	0 
279381 	0 
115300 	0 
117800 	0 
250900 	0 
313625 	0 
191000 	0 
106118 	0 
253500 	0 
438667 	0 
177529 	0 
347375 	0 
85294 	0 
90900 	0 
71263 	0 
247625 	20400 
156100 	34680 
106906 	35700 
421661 	25500 
67765 	0 
68118 	0 
181235 	18360 
373765 	51000 
204700 	0 
74344 	0 
209790 	46295 
123176 	28560 
222312 	35700 
88400 	0 
78105 	0 
217200 	0 
51522 	0 
149784 	43860 
150375 	0 
194235 	0 
215823 	0 
97529 	0 
303200 	0 
132824 	0 
215867 	0 
137911 	0 
220471 	22407 
104647 	0 
209525 	0 
210000 	11536 
113206 	0 
200000 	71400 
249747 	45900 
43263 	0 
88000 	0 
156100 	0 
105647 	32640 
98706 	35700 
98706 	0 
61891 	0 
268462 	35700 
130933 	28560 
76333 	13915 
460900 	0 
343765 	0 
127593 	14201 
239111 	0 
80900 	0 
500000 	45900 
88900 	0 
83412 	0 
54500 	0 
118471 	0 
36353 	0 
108100 	0 
145900 	0 
166667 	15300 
366900 	0 
94400 	0 
138471 	37516 
507200 	0 
127797 	0 
104813 	0 
58118 	0 
130000 	0 
221900 	0 
270000 	18360 
389046 	0 
136353 	0 
272800 	46920 
69579 	0 
151125 	0 
81579 	20400 
207231 	0 
77529 	0 
63400 	0 
65053 	0 
120842 	0 
217960 	0 
351440 	0 
45765 	35700 
136941 	0 
78590 	0 
28842 	0 
36316 	0 
51647 	0 
103059 	0 
231000 	25500 
85790 	0 
109750 	0 
146267 	11689 
436300 	0 
65125 	35700 
82297 	28560 
151125 	0 
146941 	0 
132824 	0 
43053 	26520 
96235 	0 
109417 	0 
56737 	0 
69294 	0 
254875 	0 
229900 	0 
106100 	0 
61882 	0 
100100 	0 
173556 	0 
287556 	0 
105800 	17340 
247800 	0 
55250 	0 
219300 	0 
119000 	0 
59882 	0 
108074 	51000 
180900 	0 
551300 	0 
199595 	32640 
153000 	0 
36316 	0 
81125 	0 
427683 	0 
36353 	0 
101059 	0 
97348 	0 
106471 	40820 
134000 	0 
65765 	0 
26737 	0 
68118 	0 
177529 	0 
297600 	0 
59053 	0 
73600 	42840 
162176 	0 
384750 	0 
67895 	0 
51647 	0 
109294 	0 
534870 	0 
110000 	0 
238900 	0 
197765 	0 
532000 	0 
145753 	0 
138353 	0 
165900 	0 
118706 	30600 
55779 	0 
80621 	0 
343600 	0 
514353 	0 
349294 	0 
289900 	0 
132300 	0 
85529 	0 
417700 	0 
323700 	0 
149172 	0 
95703 	15300 
197297 	35700 
252800 	22440 
558125 	0 
136353 	51000 
265067 	26520 
385200 	0 
316353 	0 
48118 	0 
312824 	0 
167529 	0 
155800 	0 
154706 	0 
191063 	0 
187433 	45900 
20000 	0 
199595 	81600 
118211 	0 
100000 	26286 
317200 	0 
129988 	26520 
199609 	26520 
206600 	39780 
146000 	0 
123412 	0 
70421 	0 
57427 	30600 
60737 	0 
45765 	0 
20000 	0 
72884 	0 
500000 	112200 
102785 	0 
43919 	25500 
628030 	0 
183647 	0 
30900 	0 
617200 	0 
723222 	0 
105800 	0 
115778 	21420 
134810 	0 
242118 	59968 
25158 	18360 
178941 	0 
39200 	0 
153625 	0 
299200 	0 
112111 	40800 
235570 	0 
24000 	0 
68000 	30600 
57500 	0 
39474 	0 
185294 	0 
38000 	0 
265867 	0 
531000 	0 
65176 	0 
27263 	0 
259882 	0 
126459 	0 
66941 	0 
84824 	0 
135500 	0 
102800 	0 
65294 	0 
67375 	40800 
600000 	0 
23263 	13260 
59895 	0 
77882 	0 
133950 	0 
325063 	0 
125268 	0 
95176 	28560 
74937 	30600 
550000 	177039 
250000 	122400 
250900 	0 
143059 	0 
62118 	0 
248000 	0 
108765 	0 
34526 	0 
121999 	0 
122125 	0 
118706 	40800 
449875 	0 
77706 	0 
59882 	30600 
114222 	0 
146556 	0 
133176 	18360 
380000 	0 
84471 	0 
180900 	0 
409875 	0 
71158 	0 
197529 	0 
553699 	0 
460800 	0 
164500 	0 
71421 	0 
119879 	24480 
434190 	0 
125946 	10200 
445444 	71400 
859500 	25500 
600000 	132563 
1000000 	76500 
121345 	0 
122235 	0 
72800 	15300 
139750 	0 
234933 	30600 
343222 	0 
73529 	0 
87412 	0 
88500 	0 
116737 	0 
65294 	0 
133294 	0 
66900 	15420 
208118 	0 
156000 	0 
320000 	0 
100000 	0 
102800 	0 
282800 	0 
300900 	0 
200000 	35700 
28471 	0 
119684 	0 
213165 	13260 
300000 	0 
168000 	0 
223529 	0 
71647 	19487 
173378 	19380 
142589 	25500 
388535 	0 
179765 	0 
153300 	0 
400000 	0 
305830 	0 
851800 	0 
157059 	0 
230900 	0 
223733 	0 
88118 	0 
96891 	15492 
59882 	0 
238400 	0 
22800 	0 
51176 	0 
55579 	0 
157529 	0 
60613 	0 
128000 	0 
96118 	23190 
600000 	0 
148500 	0 
113845 	20400 
132500 	0 
56737 	0 
140200 	0 
46211 	0 
83946 	0 
19938 	15300 
119889 	10200 
68118 	0 
